user_id,total_spent,revenue_rank,running_total
6824,79.49,11360,2058811.46
22171,79.49,11360,2058811.46
26262,79.47,11363,2058890.93
51025,79.45,11364,2058970.38
72992,79.45,11365,2059208.73
27075,79.45,11365,2059208.73
18446,79.45,11365,2059208.73
17402,79.31,11368,2059367.35
88331,79.31,11368,2059367.35
37685,79.26,11370,2059446.61
70186,79.24,11371,2059525.85
80582,79.23,11372,2059605.08
92114,79.22,11373,2059684.3
77675,79.2,11374,2059763.5
94900,79.19,11375,2059842.69
3043,79.17,11376,2059921.86
83797,79.14,11377,2060001.0
41502,79.14,11378,2060080.14
43371,79.13,11379,2060159.27
74977,79.1,11380,2060238.37
89870,79.09,11381,2060317.46
57497,79.05,11382,2060396.51
92991,79.01,11383,2060475.52
41256,79.0,11384,2066400.52
93431,79.0,11384,2066400.52
337,79.0,11384,2066400.52
89553,79.0,11384,2066400.52
97401,79.0,11384,2066400.52
28078,79.0,11384,2066400.52
97465,79.0,11384,2066400.52
98117,79.0,11384,2066400.52
30523,79.0,11384,2066400.52
91540,79.0,11384,2066400.52
88359,79.0,11384,2066400.52
2616,79.0,11384,2066400.52
3475,79.0,11384,2066400.52
98237,79.0,11384,2066400.52
98479,79.0,11384,2066400.52
4251,79.0,11384,2066400.52
98931,79.0,11384,2066400.52
87070,79.0,11384,2066400.52
27093,79.0,11384,2066400.52
85381,79.0,11384,2066400.52
4694,79.0,11384,2066400.52
25083,79.0,11384,2066400.52
85104,79.0,11384,2066400.52
32767,79.0,11384,2066400.52
84302,79.0,11384,2066400.52
5928,79.0,11384,2066400.52
83536,79.0,11384,2066400.52
24974,79.0,11384,2066400.52
83266,79.0,11384,2066400.52
82001,79.0,11384,2066400.52
81630,79.0,11384,2066400.52
80687,79.0,11384,2066400.52
35244,79.0,11384,2066400.52
65415,79.0,11384,2066400.52
10739,79.0,11384,2066400.52
11143,79.0,11384,2066400.52
35811,79.0,11384,2066400.52
24953,79.0,11384,2066400.52
11237,79.0,11384,2066400.52
78581,79.0,11384,2066400.52
52766,79.0,11384,2066400.52
2319,79.0,11384,2066400.52
73301,79.0,11384,2066400.52
71522,79.0,11384,2066400.52
68438,79.0,11384,2066400.52
68059,79.0,11384,2066400.52
67574,79.0,11384,2066400.52
8161,79.0,11384,2066400.52
83921,79.0,11384,2066400.52
23602,79.0,11384,2066400.52
65488,79.0,11384,2066400.52
65242,79.0,11384,2066400.52
63582,79.0,11384,2066400.52
61221,79.0,11384,2066400.52
23577,79.0,11384,2066400.52
3822,79.0,11384,2066400.52
11707,79.0,11384,2066400.52
60481,79.0,11384,2066400.52
23354,79.0,11384,2066400.52
59729,79.0,11384,2066400.52
59264,79.0,11384,2066400.52
56699,79.0,11384,2066400.52
51516,79.0,11384,2066400.52
55884,79.0,11384,2066400.52
37702,79.0,11384,2066400.52
38381,79.0,11384,2066400.52
12087,79.0,11384,2066400.52
48449,79.0,11384,2066400.52
47199,79.0,11384,2066400.52
46126,79.0,11384,2066400.52
38694,79.0,11384,2066400.52
45514,79.0,11384,2066400.52
17243,79.0,11384,2066400.52
92737,79.0,11384,2066400.52
43047,79.0,11384,2066400.52
10779,78.99,11459,2067269.41
51330,78.99,11459,2067269.41
71055,78.99,11459,2067269.41
31239,78.99,11459,2067269.41
77705,78.99,11459,2067269.41
13342,78.99,11459,2067269.41
21563,78.99,11459,2067269.41
97337,78.99,11459,2067269.41
59814,78.99,11459,2067269.41
23836,78.99,11459,2067269.41
220,78.99,11459,2067269.41
86327,78.99,11470,2067743.35
51199,78.99,11470,2067743.35
96958,78.99,11470,2067743.35
49281,78.99,11470,2067743.35
31393,78.99,11470,2067743.35
19631,78.99,11470,2067743.35
48870,78.99,11476,2067901.33
74138,78.99,11476,2067901.33
30319,78.98,11478,2067980.31
8612,78.98,11479,2068296.23
14776,78.98,11479,2068296.23
25153,78.98,11479,2068296.23
35283,78.98,11479,2068296.23
64830,78.98,11483,2068375.21
52008,78.97,11484,2068454.18
91095,78.96,11485,2068533.14
49245,78.95,11486,2068769.99
82369,78.95,11486,2068769.99
68307,78.95,11486,2068769.99
16113,78.94,11489,2068927.87
18622,78.94,11489,2068927.87
41146,78.92,11491,2069006.79
82221,78.91,11492,2069085.7
61538,78.9,11493,2069164.6
5110,78.88,11494,2069243.48
61280,78.86,11495,2069322.34
74694,78.85,11496,2069401.19
31009,78.77,11497,2069479.96
98203,78.75,11498,2069716.21
43893,78.75,11498,2069716.21
4238,78.75,11498,2069716.21
1907,78.71,11501,2069794.92
53548,78.69,11502,2069873.61
77262,78.64,11503,2069952.25
21109,78.62,11504,2070030.87
98265,78.59,11505,2070109.46
4161,78.56,11506,2070188.02
67986,78.54,11507,2070266.56
71088,78.53,11508,2070345.09
23228,78.5,11509,2070423.59
97530,78.49,11510,2070580.57
69757,78.49,11510,2070580.57
37219,78.49,11512,2070659.06
39661,78.48,11513,2070737.54
38967,78.48,11514,2070816.02
6099,78.45,11515,2070972.92
76156,78.45,11515,2070972.92
16783,78.42,11517,2071051.34
34777,78.42,11518,2071129.76
89152,78.4,11519,2071208.16
66243,78.37,11520,2071286.53
82625,78.36,11521,2071364.89
97334,78.25,11522,2071443.14
90675,78.17,11523,2071521.31
38649,78.12,11524,2071599.43
1361,78.09,11525,2071677.52
69190,78.09,11526,2071755.61
47597,78.05,11527,2071833.66
32231,78.0,11528,2076825.66
1215,78.0,11528,2076825.66
92817,78.0,11528,2076825.66
92720,78.0,11528,2076825.66
36487,78.0,11528,2076825.66
70391,78.0,11528,2076825.66
91138,78.0,11528,2076825.66
57208,78.0,11528,2076825.66
32024,78.0,11528,2076825.66
50106,78.0,11528,2076825.66
95806,78.0,11528,2076825.66
86336,78.0,11528,2076825.66
36892,78.0,11528,2076825.66
28576,78.0,11528,2076825.66
84434,78.0,11528,2076825.66
82674,78.0,11528,2076825.66
25961,78.0,11528,2076825.66
51813,78.0,11528,2076825.66
25633,78.0,11528,2076825.66
93074,78.0,11528,2076825.66
93681,78.0,11528,2076825.66
80114,78.0,11528,2076825.66
38244,78.0,11528,2076825.66
94624,78.0,11528,2076825.66
19952,78.0,11528,2076825.66
39738,78.0,11528,2076825.66
2160,78.0,11528,2076825.66
95010,78.0,11528,2076825.66
48978,78.0,11528,2076825.66
79968,78.0,11528,2076825.66
74394,78.0,11528,2076825.66
74171,78.0,11528,2076825.66
42625,78.0,11528,2076825.66
17064,78.0,11528,2076825.66
71241,78.0,11528,2076825.66
16724,78.0,11528,2076825.66
70884,78.0,11528,2076825.66
70412,78.0,11528,2076825.66
70019,78.0,11528,2076825.66
15403,78.0,11528,2076825.66
68781,78.0,11528,2076825.66
54630,78.0,11528,2076825.66
66125,78.0,11528,2076825.66
62550,78.0,11528,2076825.66
34121,78.0,11528,2076825.66
48059,78.0,11528,2076825.66
15267,78.0,11528,2076825.66
36235,78.0,11528,2076825.66
42674,78.0,11528,2076825.66
47796,78.0,11528,2076825.66
62138,78.0,11528,2076825.66
43451,78.0,11528,2076825.66
41734,78.0,11528,2076825.66
43675,78.0,11528,2076825.66
43766,78.0,11528,2076825.66
11302,78.0,11528,2076825.66
99194,78.0,11528,2076825.66
3222,78.0,11528,2076825.66
1981,78.0,11528,2076825.66
59085,78.0,11528,2076825.66
58775,78.0,11528,2076825.66
34152,78.0,11528,2076825.66
47648,78.0,11528,2076825.66
50609,78.0,11528,2076825.66
34815,77.99,11592,2077059.63
97592,77.99,11592,2077059.63
32506,77.99,11592,2077059.63
81908,77.99,11595,2077605.56
24662,77.99,11595,2077605.56
23315,77.99,11595,2077605.56
82429,77.99,11595,2077605.56
68976,77.99,11595,2077605.56
83433,77.99,11595,2077605.56
73705,77.99,11595,2077605.56
19502,77.99,11602,2078151.49
77037,77.99,11602,2078151.49
84792,77.99,11602,2078151.49
97463,77.99,11602,2078151.49
41967,77.99,11602,2078151.49
98928,77.99,11602,2078151.49
3117,77.99,11602,2078151.49
76801,77.98,11609,2078307.45
68289,77.98,11609,2078307.45
18691,77.98,11611,2078385.43
70835,77.98,11612,2078541.39
50864,77.98,11612,2078541.39
21649,77.97,11614,2078775.3
47834,77.97,11614,2078775.3
86107,77.97,11614,2078775.3
9931,77.97,11617,2078853.27
68863,77.96,11618,2078931.23
94618,77.96,11619,2079009.19
65768,77.95,11620,2079398.94
76370,77.95,11620,2079398.94
76849,77.95,11620,2079398.94
2198,77.95,11620,2079398.94
44731,77.95,11620,2079398.94
57803,77.95,11625,2079554.84
31427,77.95,11625,2079554.84
60866,77.94,11627,2079632.78
40855,77.9,11628,2079866.48
23597,77.9,11628,2079866.48
37046,77.9,11628,2079866.48
31551,77.89,11631,2079944.37
7697,77.84,11632,2080022.21
12274,77.79,11633,2080100.0
16226,77.75,11634,2080177.75
2809,77.72,11635,2080255.47
82182,77.68,11636,2080333.15
29507,77.66,11637,2080410.81
30635,77.62,11638,2080488.43
35664,77.6,11639,2080566.03
95428,77.58,11640,2080643.61
42170,77.55,11641,2080721.16
40020,77.5,11642,2080798.66
32872,77.49,11643,2080953.64
99491,77.49,11643,2080953.64
50054,77.44,11645,2081031.08
56379,77.4,11646,2081185.88
73950,77.4,11646,2081185.88
67271,77.38,11648,2081263.26
41238,77.38,11649,2081340.64
3086,77.36,11650,2081418.0
51784,77.34,11651,2081495.34
68587,77.3,11652,2081572.64
14641,77.3,11653,2081649.94
3312,77.28,11654,2081727.22
68089,77.22,11655,2081804.44
64848,77.13,11656,2081958.7
84050,77.13,11656,2081958.7
69164,77.11,11658,2082035.81
79329,77.04,11659,2082266.93
9431,77.04,11659,2082266.93
12320,77.04,11659,2082266.93
50680,77.04,11662,2082343.97
71450,77.02,11663,2082420.99
68941,77.01,11664,2082498.0
72842,77.0,11665,2083345.0
48408,77.0,11665,2083345.0
92855,77.0,11665,2083345.0
68187,77.0,11665,2083345.0
72626,77.0,11665,2083345.0
14687,77.0,11665,2083345.0
26139,77.0,11665,2083345.0
96574,77.0,11665,2083345.0
54052,77.0,11665,2083345.0
19272,77.0,11665,2083345.0
49634,77.0,11665,2083345.0
58582,76.99,11676,2083421.99
10339,76.99,11677,2083883.93
32786,76.99,11677,2083883.93
72339,76.99,11677,2083883.93
37859,76.99,11677,2083883.93
11490,76.99,11677,2083883.93
26568,76.99,11677,2083883.93
21274,76.98,11683,2083960.91
5191,76.98,11684,2084037.89
98031,76.98,11685,2084191.85
22905,76.98,11685,2084191.85
27324,76.97,11687,2084268.82
70434,76.97,11688,2084345.79
1762,76.96,11689,2084422.75
27253,76.95,11690,2084807.5
35578,76.95,11690,2084807.5
86188,76.95,11690,2084807.5
44332,76.95,11690,2084807.5
43505,76.95,11690,2084807.5
21666,76.95,11695,2084884.45
72267,76.95,11696,2084961.4
60330,76.94,11697,2085038.34
698,76.94,11698,2085115.28
99992,76.94,11699,2085269.16
23427,76.94,11699,2085269.16
87192,76.93,11701,2085423.02
97440,76.93,11701,2085423.02
15123,76.92,11703,2085499.94
23609,76.9,11704,2085576.84
18363,76.9,11705,2085730.64
28099,76.9,11705,2085730.64
39495,76.87,11707,2085807.51
61096,76.83,11708,2085884.34
92435,76.82,11709,2085961.16
44290,76.82,11710,2086037.98
30993,76.75,11711,2086191.48
59051,76.75,11711,2086191.48
31317,76.73,11713,2086268.21
91910,76.67,11714,2086344.88
50166,76.64,11715,2086421.52
95577,76.59,11716,2086498.11
77156,76.53,11717,2086574.64
20418,76.5,11718,2087033.64
30456,76.5,11718,2087033.64
16684,76.5,11718,2087033.64
58978,76.5,11718,2087033.64
59157,76.5,11718,2087033.64
30199,76.5,11718,2087033.64
74786,76.49,11724,2087110.13
80959,76.49,11725,2087186.62
70515,76.44,11726,2087263.06
53286,76.41,11727,2087339.47
36794,76.4,11728,2087415.87
36859,76.33,11729,2087492.2
5116,76.3,11730,2087721.1
54313,76.3,11730,2087721.1
42141,76.3,11730,2087721.1
47230,76.28,11733,2087797.38
98467,76.18,11734,2087949.74
81991,76.18,11734,2087949.74
73898,76.15,11736,2088025.89
9222,76.11,11737,2088102.0
73994,76.1,11738,2088178.1
85885,76.0,11739,2089774.1
60801,76.0,11739,2089774.1
64213,76.0,11739,2089774.1
40012,76.0,11739,2089774.1
22375,76.0,11739,2089774.1
36170,76.0,11739,2089774.1
47232,76.0,11739,2089774.1
30366,76.0,11739,2089774.1
99428,76.0,11739,2089774.1
6141,76.0,11739,2089774.1
37005,76.0,11739,2089774.1
79361,76.0,11739,2089774.1
6676,76.0,11739,2089774.1
7310,76.0,11739,2089774.1
66164,76.0,11739,2089774.1
18894,76.0,11739,2089774.1
91094,76.0,11739,2089774.1
54278,76.0,11739,2089774.1
12404,76.0,11739,2089774.1
40849,76.0,11739,2089774.1
4005,76.0,11739,2089774.1
94355,75.99,11760,2090154.05
1767,75.99,11760,2090154.05
78163,75.99,11760,2090154.05
94386,75.99,11760,2090154.05
97972,75.99,11760,2090154.05
68319,75.99,11765,2090382.02
96161,75.99,11765,2090382.02
41673,75.99,11765,2090382.02
83803,75.99,11768,2090913.95
81030,75.99,11768,2090913.95
5411,75.99,11768,2090913.95
6152,75.99,11768,2090913.95
23359,75.99,11768,2090913.95
64684,75.99,11768,2090913.95
27494,75.99,11768,2090913.95
5444,75.98,11775,2091141.89
87429,75.98,11775,2091141.89
99888,75.98,11775,2091141.89
27444,75.98,11778,2091217.87
49605,75.97,11779,2091293.84
90435,75.96,11780,2091369.8
59073,75.95,11781,2091825.5
70167,75.95,11781,2091825.5
72080,75.95,11781,2091825.5
82309,75.95,11781,2091825.5
30395,75.95,11781,2091825.5
76683,75.95,11781,2091825.5
31673,75.95,11787,2091901.45
64210,75.95,11788,2092053.35
65280,75.95,11788,2092053.35
72763,75.94,11790,2092129.29
45716,75.93,11791,2092205.22
89977,75.93,11792,2092281.15
90422,75.92,11793,2092357.07
33327,75.89,11794,2092432.96
85609,75.89,11795,2092508.85
74787,75.87,11796,2092584.72
23796,75.82,11797,2092660.54
87944,75.79,11798,2092736.33
21167,75.79,11799,2092812.12
96179,75.78,11800,2092887.9
32129,75.71,11801,2092963.61
84407,75.64,11802,2093039.25
60729,75.64,11803,2093114.89
33202,75.63,11804,2093190.52
61001,75.63,11805,2093266.15
50753,75.6,11806,2093341.75
66728,75.6,11807,2093644.15
98803,75.6,11807,2093644.15
64729,75.6,11807,2093644.15
81851,75.6,11807,2093644.15
53803,75.56,11811,2093795.27
32084,75.56,11811,2093795.27
67252,75.54,11813,2093870.81
87788,75.5,11814,2094172.81
32402,75.5,11814,2094172.81
20875,75.5,11814,2094172.81
65568,75.5,11814,2094172.81
37480,75.44,11818,2094248.25
43005,75.43,11819,2094399.11
89397,75.43,11819,2094399.11
79070,75.4,11821,2094474.51
84908,75.39,11822,2094549.9
69059,75.38,11823,2094625.28
22147,75.33,11824,2094700.61
87872,75.32,11825,2094851.25
72122,75.32,11825,2094851.25
45813,75.31,11827,2094926.56
27028,75.3,11828,2095001.86
42584,75.28,11829,2095077.14
58975,75.26,11830,2095152.4
13865,75.25,11831,2095227.65
16490,75.24,11832,2095302.89
22386,75.11,11833,2095453.11
43497,75.11,11833,2095453.11
93675,75.1,11835,2095528.21
31509,75.05,11836,2095603.26
54560,75.0,11837,2101828.26
48838,75.0,11837,2101828.26
54081,75.0,11837,2101828.26
90157,75.0,11837,2101828.26
53171,75.0,11837,2101828.26
58970,75.0,11837,2101828.26
99841,75.0,11837,2101828.26
98812,75.0,11837,2101828.26
2143,75.0,11837,2101828.26
5199,75.0,11837,2101828.26
96758,75.0,11837,2101828.26
96175,75.0,11837,2101828.26
95255,75.0,11837,2101828.26
10022,75.0,11837,2101828.26
94142,75.0,11837,2101828.26
10470,75.0,11837,2101828.26
92881,75.0,11837,2101828.26
91034,75.0,11837,2101828.26
88739,75.0,11837,2101828.26
11502,75.0,11837,2101828.26
52569,75.0,11837,2101828.26
15714,75.0,11837,2101828.26
29269,75.0,11837,2101828.26
17818,75.0,11837,2101828.26
18701,75.0,11837,2101828.26
86621,75.0,11837,2101828.26
84557,75.0,11837,2101828.26
19144,75.0,11837,2101828.26
82856,75.0,11837,2101828.26
20542,75.0,11837,2101828.26
81078,75.0,11837,2101828.26
56729,75.0,11837,2101828.26
60019,75.0,11837,2101828.26
57505,75.0,11837,2101828.26
22503,75.0,11837,2101828.26
57812,75.0,11837,2101828.26
25231,75.0,11837,2101828.26
78597,75.0,11837,2101828.26
55852,75.0,11837,2101828.26
58297,75.0,11837,2101828.26
25645,75.0,11837,2101828.26
77710,75.0,11837,2101828.26
76776,75.0,11837,2101828.26
25994,75.0,11837,2101828.26
76083,75.0,11837,2101828.26
26136,75.0,11837,2101828.26
26504,75.0,11837,2101828.26
27945,75.0,11837,2101828.26
74673,75.0,11837,2101828.26
29650,75.0,11837,2101828.26
74385,75.0,11837,2101828.26
34824,75.0,11837,2101828.26
73597,75.0,11837,2101828.26
30425,75.0,11837,2101828.26
31939,75.0,11837,2101828.26
467,75.0,11837,2101828.26
58619,75.0,11837,2101828.26
72658,75.0,11837,2101828.26
32130,75.0,11837,2101828.26
32551,75.0,11837,2101828.26
36476,75.0,11837,2101828.26
36863,75.0,11837,2101828.26
36963,75.0,11837,2101828.26
71194,75.0,11837,2101828.26
12489,75.0,11837,2101828.26
70720,75.0,11837,2101828.26
37754,75.0,11837,2101828.26
62349,75.0,11837,2101828.26
37885,75.0,11837,2101828.26
68970,75.0,11837,2101828.26
37903,75.0,11837,2101828.26
68542,75.0,11837,2101828.26
29780,75.0,11837,2101828.26
66764,75.0,11837,2101828.26
65737,75.0,11837,2101828.26
38682,75.0,11837,2101828.26
41429,75.0,11837,2101828.26
47189,75.0,11837,2101828.26
52365,75.0,11837,2101828.26
48220,75.0,11837,2101828.26
65672,75.0,11837,2101828.26
47384,75.0,11837,2101828.26
24599,75.0,11837,2101828.26
94513,74.99,11920,2102503.17
73874,74.99,11920,2102503.17
42002,74.99,11920,2102503.17
42445,74.99,11920,2102503.17
26991,74.99,11920,2102503.17
51903,74.99,11920,2102503.17
1963,74.99,11920,2102503.17
72611,74.99,11920,2102503.17
20417,74.99,11920,2102503.17
10912,74.99,11929,2102953.11
98604,74.99,11929,2102953.11
72706,74.99,11929,2102953.11
50579,74.99,11929,2102953.11
44353,74.99,11929,2102953.11
25074,74.99,11929,2102953.11
43183,74.99,11935,2104002.97
37156,74.99,11935,2104002.97
34392,74.99,11935,2104002.97
46484,74.99,11935,2104002.97
51971,74.99,11935,2104002.97
57595,74.99,11935,2104002.97
73751,74.99,11935,2104002.97
21414,74.99,11935,2104002.97
74948,74.99,11935,2104002.97
77735,74.99,11935,2104002.97
83825,74.99,11935,2104002.97
96050,74.99,11935,2104002.97
6310,74.99,11935,2104002.97
2781,74.99,11935,2104002.97
14716,74.98,11949,2104152.93
81319,74.98,11949,2104152.93
62624,74.98,11951,2104452.85
16970,74.98,11951,2104452.85
49006,74.98,11951,2104452.85
9311,74.98,11951,2104452.85
26643,74.98,11955,2104677.79
15679,74.98,11955,2104677.79
8060,74.98,11955,2104677.79
11759,74.97,11958,2105052.64
74679,74.97,11958,2105052.64
63911,74.97,11958,2105052.64
27472,74.97,11958,2105052.64
8314,74.97,11958,2105052.64
9250,74.97,11963,2105127.61
78764,74.96,11964,2105202.57
98815,74.95,11965,2105727.22
31371,74.95,11965,2105727.22
29068,74.95,11965,2105727.22
35118,74.95,11965,2105727.22
77592,74.95,11965,2105727.22
42855,74.95,11965,2105727.22
10948,74.95,11965,2105727.22
22323,74.95,11972,2107226.22
94571,74.95,11972,2107226.22
76570,74.95,11972,2107226.22
31878,74.95,11972,2107226.22
66919,74.95,11972,2107226.22
78999,74.95,11972,2107226.22
78191,74.95,11972,2107226.22
62437,74.95,11972,2107226.22
93525,74.95,11972,2107226.22
31439,74.95,11972,2107226.22
60306,74.95,11972,2107226.22
10288,74.95,11972,2107226.22
85343,74.95,11972,2107226.22
50283,74.95,11972,2107226.22
39176,74.95,11972,2107226.22
788,74.95,11972,2107226.22
30105,74.95,11972,2107226.22
4659,74.95,11972,2107226.22
7498,74.95,11972,2107226.22
14020,74.95,11972,2107226.22
40055,74.94,11992,2107451.04
28597,74.94,11992,2107451.04
6701,74.94,11992,2107451.04
66176,74.94,11995,2107600.92
25161,74.94,11995,2107600.92
97374,74.94,11997,2107675.86
89410,74.93,11998,2107900.65
19367,74.93,11998,2107900.65
22645,74.93,11998,2107900.65
13765,74.93,12001,2107975.58
84693,74.9,12002,2108350.08
19034,74.9,12002,2108350.08
57945,74.9,12002,2108350.08
79686,74.9,12002,2108350.08
8909,74.9,12002,2108350.08
39212,74.89,12007,2108424.97
24495,74.88,12008,2108574.73
1842,74.88,12008,2108574.73
39568,74.87,12010,2108649.6
61267,74.74,12011,2108724.34
801,74.72,12012,2108799.06
27283,74.68,12013,2108873.74
81217,74.62,12014,2108948.36
14446,74.59,12015,2109022.95
41970,74.56,12016,2109097.51
28434,74.51,12017,2109172.02
43447,74.5,12018,2110587.52
53663,74.5,12018,2110587.52
9849,74.5,12018,2110587.52
81111,74.5,12018,2110587.52
62451,74.5,12018,2110587.52
16220,74.5,12018,2110587.52
77087,74.5,12018,2110587.52
83687,74.5,12018,2110587.52
26951,74.5,12018,2110587.52
24056,74.5,12018,2110587.52
57052,74.5,12018,2110587.52
85451,74.5,12018,2110587.52
21871,74.5,12018,2110587.52
13439,74.5,12018,2110587.52
71081,74.5,12018,2110587.52
95692,74.5,12018,2110587.52
53966,74.5,12018,2110587.52
98909,74.5,12018,2110587.52
54073,74.5,12018,2110587.52
46837,74.49,12037,2110662.01
74369,74.48,12038,2110810.97
40952,74.48,12038,2110810.97
23248,74.45,12040,2110885.42
30460,74.43,12041,2110959.85
53399,74.43,12042,2111034.28
85356,74.42,12043,2111108.7
88884,74.41,12044,2111183.11
90714,74.4,12045,2111331.91
7724,74.4,12045,2111331.91
55729,74.36,12047,2111406.27
49449,74.35,12048,2111480.62
2512,74.34,12049,2111554.96
29623,74.33,12050,2111629.29
41634,74.28,12051,2111703.57
60776,74.25,12052,2111777.82
8393,74.22,12053,2111852.04
82751,74.19,12054,2111926.23
6780,74.16,12055,2112000.39
64221,74.15,12056,2112074.54
37920,74.14,12057,2112148.68
48454,74.13,12058,2112222.81
74030,74.08,12059,2112296.89
28964,74.04,12060,2112370.93
45029,74.0,12061,2114812.93
22422,74.0,12061,2114812.93
81064,74.0,12061,2114812.93
89275,74.0,12061,2114812.93
85571,74.0,12061,2114812.93
84322,74.0,12061,2114812.93
65419,74.0,12061,2114812.93
44928,74.0,12061,2114812.93
29018,74.0,12061,2114812.93
79437,74.0,12061,2114812.93
42517,74.0,12061,2114812.93
74943,74.0,12061,2114812.93
73917,74.0,12061,2114812.93
71128,74.0,12061,2114812.93
39662,74.0,12061,2114812.93
26235,74.0,12061,2114812.93
65756,74.0,12061,2114812.93
63423,74.0,12061,2114812.93
63027,74.0,12061,2114812.93
52418,74.0,12061,2114812.93
41,74.0,12061,2114812.93
3969,74.0,12061,2114812.93
7556,74.0,12061,2114812.93
7652,74.0,12061,2114812.93
9808,74.0,12061,2114812.93
10104,74.0,12061,2114812.93
14258,74.0,12061,2114812.93
81282,74.0,12061,2114812.93
14473,74.0,12061,2114812.93
17831,74.0,12061,2114812.93
97224,74.0,12061,2114812.93
18053,74.0,12061,2114812.93
95804,74.0,12061,2114812.93
23056,73.99,12094,2115034.9
78494,73.99,12094,2115034.9
30527,73.99,12094,2115034.9
36828,73.99,12097,2115404.85
85804,73.99,12097,2115404.85
50521,73.99,12097,2115404.85
61969,73.99,12097,2115404.85
5689,73.99,12097,2115404.85
90901,73.99,12102,2116144.75
85745,73.99,12102,2116144.75
53558,73.99,12102,2116144.75
46233,73.99,12102,2116144.75
33765,73.99,12102,2116144.75
33172,73.99,12102,2116144.75
24421,73.99,12102,2116144.75
19015,73.99,12102,2116144.75
9259,73.99,12102,2116144.75
6046,73.99,12102,2116144.75
26650,73.98,12112,2116514.65
45693,73.98,12112,2116514.65
32220,73.98,12112,2116514.65
22803,73.98,12112,2116514.65
11818,73.98,12112,2116514.65
26983,73.98,12117,2116588.63
10740,73.98,12118,2116662.61
4858,73.97,12119,2116810.55
90076,73.97,12119,2116810.55
3473,73.96,12121,2116884.51
63490,73.95,12122,2117032.41
7002,73.95,12122,2117032.41
30562,73.95,12124,2117106.36
38911,73.95,12125,2117254.26
29525,73.95,12125,2117254.26
89494,73.94,12127,2117328.2
77349,73.93,12128,2117476.06
39123,73.93,12128,2117476.06
48490,73.92,12130,2117549.98
69450,73.92,12131,2117697.82
65572,73.92,12131,2117697.82
32536,73.89,12133,2117771.71
79960,73.87,12134,2117845.58
80463,73.85,12135,2117919.43
88339,73.79,12136,2118067.01
27536,73.79,12136,2118067.01
96680,73.77,12138,2118140.78
29670,73.72,12139,2118214.5
29980,73.72,12140,2118288.22
31130,73.71,12141,2118361.93
42356,73.7,12142,2118435.63
16330,73.7,12143,2118509.33
25583,73.6,12144,2118582.93
20070,73.6,12145,2118656.53
898,73.59,12146,2118730.12
66038,73.56,12147,2118803.68
39913,73.55,12148,2119024.33
6306,73.55,12148,2119024.33
68273,73.55,12148,2119024.33
26619,73.55,12151,2119097.88
62268,73.51,12152,2119171.39
20931,73.5,12153,2119318.39
2686,73.5,12153,2119318.39
23161,73.49,12155,2119465.37
93444,73.49,12155,2119465.37
4750,73.48,12157,2119538.85
5036,73.48,12158,2119685.81
11545,73.48,12158,2119685.81
18618,73.45,12160,2119759.26
52960,73.43,12161,2119832.69
36103,73.43,12162,2119906.12
81327,73.42,12163,2120052.96
73511,73.42,12163,2120052.96
9251,73.4,12165,2120126.36
15233,73.35,12166,2120199.71
30065,73.27,12167,2120272.98
57075,73.23,12168,2120346.21
11521,73.23,12169,2120419.44
71924,73.15,12170,2120492.59
93565,73.14,12171,2120638.87
97218,73.14,12171,2120638.87
36991,73.13,12173,2120785.13
45360,73.13,12173,2120785.13
21766,73.05,12175,2120858.18
7104,73.04,12176,2120931.22
74141,73.01,12177,2121004.23
52608,73.0,12178,2121880.23
73276,73.0,12178,2121880.23
95608,73.0,12178,2121880.23
5830,73.0,12178,2121880.23
41621,73.0,12178,2121880.23
59422,73.0,12178,2121880.23
70047,73.0,12178,2121880.23
41037,73.0,12178,2121880.23
69715,73.0,12178,2121880.23
4394,73.0,12178,2121880.23
64678,73.0,12178,2121880.23
47827,73.0,12178,2121880.23
85385,72.99,12190,2121953.22
35841,72.99,12191,2122245.18
67544,72.99,12191,2122245.18
77371,72.99,12191,2122245.18
34584,72.99,12191,2122245.18
75083,72.99,12195,2122391.16
23554,72.99,12195,2122391.16
94916,72.98,12197,2122683.08
1695,72.98,12197,2122683.08
89451,72.98,12197,2122683.08
43188,72.98,12197,2122683.08
15254,72.98,12201,2122902.02
64631,72.98,12201,2122902.02
72151,72.98,12201,2122902.02
28484,72.98,12204,2122975.0
32760,72.97,12205,2123047.97
25090,72.95,12206,2123485.67
31020,72.95,12206,2123485.67
40496,72.95,12206,2123485.67
9684,72.95,12206,2123485.67
35520,72.95,12206,2123485.67
74072,72.95,12206,2123485.67
19074,72.95,12212,2123558.62
68799,72.94,12213,2123631.56
55153,72.94,12214,2123850.38
40320,72.94,12214,2123850.38
99568,72.94,12214,2123850.38
14862,72.92,12217,2123996.22
36007,72.92,12217,2123996.22
25676,72.9,12219,2124069.12
55754,72.9,12220,2124142.02
72535,72.89,12221,2124214.91
26540,72.88,12222,2124287.79
45985,72.85,12223,2124360.64
95020,72.78,12224,2124506.2
98746,72.78,12224,2124506.2
41646,72.75,12226,2124651.7
1666,72.75,12226,2124651.7
8528,72.73,12228,2124724.43
20782,72.72,12229,2124797.15
48837,72.7,12230,2124942.55
41665,72.7,12230,2124942.55
24682,72.61,12232,2125087.77
55887,72.61,12232,2125087.77
59624,72.59,12234,2125160.36
