user_id,recency,frequency,monetary
29486,71,1,40.0
30904,1170,1,40.0
31503,1157,1,40.0
31968,25,1,40.0
32971,376,1,40.0
34045,2,1,98.95
34456,164,1,40.0
34502,464,1,40.0
35421,139,1,40.0
36445,41,1,105.0
36755,477,1,40.0
37516,435,1,297.99
37620,919,1,40.0
38340,714,1,40.0
38379,253,1,40.0
38924,161,1,95.99
39847,442,1,86.0
41307,646,1,40.0
41327,516,1,158.15
41767,2179,1,40.0
42339,359,1,40.0
42773,164,1,286.0
43793,112,1,387.0
46383,2069,1,40.0
46566,170,1,40.0
47102,1223,1,40.0
47377,472,1,40.0
48556,104,1,40.0
48741,700,1,365.0
49283,46,1,40.0
50079,227,1,117.84
50297,101,1,40.0
50340,10,1,40.0
52303,1885,1,40.0
52426,894,1,40.0
52823,58,1,40.0
53659,516,1,40.0
54936,457,1,40.0
56462,225,1,40.0
56771,297,1,40.0
59584,291,1,40.0
59682,111,1,40.0
59716,440,1,40.0
60038,280,1,40.0
60059,1046,1,40.0
61332,55,1,40.0
61468,803,1,40.0
61783,488,1,40.0
62514,22,1,40.0
62630,48,1,40.0
63286,763,1,40.0
64476,472,1,40.0
65158,15,1,40.0
65523,854,1,40.0
66488,234,1,40.0
66715,35,1,40.0
66846,1291,1,40.0
66932,199,1,40.0
68897,1636,1,40.0
69641,3,1,151.25
70248,1186,1,95.3
70962,223,1,40.0
71840,393,1,40.0
72729,613,1,40.0
73007,1512,1,40.0
74120,151,1,40.0
75627,175,1,40.0
75741,1357,1,40.0
76428,331,1,40.0
77494,175,1,40.0
77864,996,1,40.0
78036,1874,1,40.0
78977,1085,1,40.0
79109,503,1,40.0
79226,771,1,40.0
79721,362,1,381.74
79890,170,1,40.0
80083,1628,1,40.0
80657,463,1,40.0
81295,1926,1,40.0
81824,594,1,40.0
83149,672,1,104.5
83446,1,1,40.0
84658,881,1,40.0
85442,176,1,40.0
86813,1267,1,140.95
89186,5,1,84.99
90219,1909,1,40.0
90523,339,1,98.0
90656,457,1,98.0
90873,670,1,40.0
91159,1415,1,40.0
91212,1,1,40.0
91549,453,1,40.0
91765,293,1,40.0
93769,594,1,40.0
94125,936,1,40.0
96429,1167,1,40.0
97403,1245,1,210.0
97505,1221,1,40.0
98057,1297,1,40.0
99057,1172,1,40.0
99504,1221,1,40.0
99861,530,1,40.0
18466,1210,1,161.96
76960,903,1,40.01
27623,138,1,183.83
94604,795,1,40.16
5825,1093,1,40.18
62573,1424,1,40.18
70864,1634,1,40.22
19922,1012,1,40.28
6217,1,1,40.3
74405,1250,1,40.37
6351,356,1,104.0
6647,189,1,560.39
26741,1807,1,40.4
31369,2053,1,40.4
49028,158,1,265.38
53828,42,1,40.4
67546,148,1,160.23
68800,665,1,40.4
72272,3,1,40.4
78750,498,1,87.47
82417,1,1,40.4
83422,1791,1,83.39
31555,343,1,89.95
78832,336,1,40.45
8475,304,1,40.47
68161,97,1,92.48
39108,1072,1,1117.48
39130,39,1,190.49
18560,0,1,110.49
47739,820,1,40.54
13973,1599,1,40.6
20349,953,1,40.6
66377,1283,1,173.55
75292,178,1,40.6
87799,24,1,40.6
92266,135,1,40.6
38784,708,1,40.61
40845,231,1,102.62
56240,1086,1,40.62
68102,589,1,40.72
89999,438,1,400.71
88305,532,1,40.75
96352,91,1,40.75
57332,101,1,40.78
63388,685,1,40.78
21793,844,1,89.79
29042,379,1,40.79
54455,1435,1,85.0
74705,57,1,40.8
10747,106,1,40.83
8906,105,1,138.84
12337,361,1,40.84
49593,1007,1,40.88
53707,82,1,40.88
17878,1819,1,40.91
42865,21,1,150.95
47011,707,1,90.9
67714,935,1,40.95
97200,45,1,118.95
2456,1129,1,40.99
4147,890,1,40.99
34729,9,1,40.99
36675,743,1,40.99
38204,556,1,91.38
79389,7,1,40.99
80798,1533,1,40.99
5969,73,1,41.0
37801,1391,1,41.0
39745,60,1,41.0
41641,1936,1,41.0
51562,15,1,41.0
54432,90,1,106.44
60800,1894,1,41.0
64070,709,1,41.0
77982,1301,1,152.98
81685,471,1,41.0
79461,267,1,41.13
6363,61,1,91.06
82212,1800,1,41.16
89400,125,1,41.16
30148,244,1,151.21
18731,2208,1,161.63
25992,116,1,100.75
50792,332,1,41.25
64615,210,1,41.25
984,2,1,41.29
64283,302,1,114.23
12038,528,1,264.91
14706,1,1,169.3
37573,1091,1,143.27
37788,164,1,41.3
50113,994,1,41.3
61004,121,1,41.3
56325,575,1,41.33
47903,-2,1,110.39
68473,995,1,41.39
52230,104,1,41.4
99269,296,1,41.4
25598,885,1,41.42
29158,432,1,93.69
43478,116,1,41.42
67514,149,1,101.41
91991,1036,1,100.92
98711,253,1,41.42
26471,858,1,41.51
70548,382,1,171.56
86720,715,1,41.56
53753,669,1,41.63
57348,294,1,41.63
76352,411,1,83.27
86816,2140,1,41.63
30351,889,1,41.64
4591,205,1,41.65
40420,2112,1,41.65
22747,1043,1,90.67
64324,1120,1,83.69
81573,937,1,41.7
24145,1055,1,88.37
36129,414,1,41.8
33254,1164,1,41.86
92241,1169,1,41.86
54603,349,1,41.93
30769,795,1,100.95
49225,809,1,41.95
54770,212,1,41.95
63083,187,1,41.95
73203,534,1,41.95
74938,838,1,41.95
75072,323,1,41.95
75428,15,1,41.95
76308,272,1,128.95
77560,1574,1,41.95
82864,918,1,41.95
92061,800,1,86.95
92247,1406,1,41.95
33291,386,1,160.95
60077,567,1,41.96
66454,27,1,41.96
72326,123,1,176.95
77278,587,1,41.96
89939,299,1,41.96
81796,3,1,41.97
12978,544,1,41.98
16269,896,1,41.98
16721,644,1,101.97
71020,1972,1,41.98
248,260,1,91.49
3546,415,1,41.99
11846,217,1,223.99
13905,117,1,41.99
14562,868,1,41.99
18218,1373,1,41.99
20447,1250,1,41.99
20961,3,1,184.99
22286,415,1,41.99
23073,1217,1,41.99
23724,206,1,41.99
29371,823,1,106.99
29484,1492,1,41.99
31758,8,1,41.99
34400,91,1,41.99
37900,207,1,41.99
39788,834,1,41.99
41670,1570,1,41.99
41861,125,1,41.99
46165,791,1,125.91
48572,454,1,41.99
50035,1491,1,41.99
53372,747,1,41.99
57389,991,1,41.99
57704,795,1,41.99
60677,49,1,119.99
61822,291,1,41.99
65151,100,1,41.99
68322,1691,1,41.99
70395,863,1,90.99
71075,168,1,41.99
72433,1117,1,41.99
74200,189,1,41.99
76805,5,1,41.99
77136,106,1,41.99
78339,1358,1,41.99
79903,113,1,41.99
85959,988,1,41.99
85989,800,1,116.94
90772,8,1,174.99
91851,482,1,41.99
93819,128,1,41.99
94431,755,1,111.49
96101,7,1,41.99
99403,-3,1,95.99
99413,137,1,41.99
99794,555,1,41.99
412,321,1,42.0
3051,197,1,42.0
3929,1058,1,42.0
4355,1023,1,42.0
6511,1197,1,42.0
6540,1529,1,42.0
6843,185,1,42.0
7000,377,1,201.5
7461,2020,1,257.63
9142,665,1,42.0
9323,533,1,945.0
9704,981,1,42.0
10669,93,1,42.0
11242,356,1,42.0
12454,40,1,42.0
13722,557,1,94.0
14076,2040,1,42.0
14777,992,1,42.0
15706,645,1,42.0
16912,2321,1,42.0
16984,117,1,131.0
16986,424,1,42.0
17302,529,1,42.0
17984,1213,1,42.0
19597,173,1,213.14
20290,231,1,101.99
22217,59,1,99.06
22473,1144,1,42.0
22933,196,1,42.0
23763,591,1,176.01
23987,884,1,42.0
24131,136,1,234.5
25100,702,1,42.0
25403,611,1,42.0
25602,441,1,42.0
28166,235,1,42.0
29818,788,1,127.0
31471,609,1,42.0
31817,580,1,42.0
32017,209,1,42.0
32177,279,1,42.0
33290,970,1,160.0
33390,263,1,42.0
34552,1135,1,42.0
35760,778,1,180.0
36328,1049,1,42.0
37427,326,1,42.0
38008,619,1,42.0
38304,1519,1,42.0
38313,505,1,121.0
38620,480,1,42.0
39500,409,1,42.0
41804,2177,1,42.0
41875,2064,1,42.0
42836,669,1,42.0
43033,40,1,87.0
43226,109,1,42.0
44622,253,1,42.0
45203,69,1,42.0
45326,2078,1,42.0
46256,224,1,42.0
47407,2185,1,120.95
47817,1110,1,42.0
48172,1097,1,42.0
49384,104,1,42.0
49932,533,1,42.0
51887,220,1,131.95
52508,229,1,42.0
53543,370,1,42.0
54151,713,1,42.0
54812,405,1,42.0
55025,56,1,42.0
55750,499,1,176.0
56553,1969,1,42.0
56830,224,1,391.0
57930,19,1,42.0
59108,0,1,90.0
59199,273,1,42.0
60218,4,1,42.0
60995,188,1,42.0
62622,963,1,272.0
63064,551,1,42.0
66225,1476,1,42.0
66400,75,1,42.0
66892,348,1,99.99
67059,1519,1,42.0
67433,382,1,42.0
71654,148,1,172.99
72185,463,1,42.0
73991,669,1,42.0
74420,1687,1,42.0
77312,288,1,42.0
77945,230,1,140.0
78371,1420,1,42.0
79294,174,1,109.99
80441,263,1,42.0
80653,2,1,42.0
81052,2108,1,42.0
81750,436,1,86.0
82081,718,1,42.0
82384,26,1,363.92
82731,231,1,42.0
84055,8,1,328.0
84104,771,1,135.87
84567,292,1,42.0
84865,512,1,42.0
85586,716,1,171.6
86743,710,1,42.0
86859,374,1,42.0
87015,392,1,42.0
88981,225,1,42.0
89424,600,1,42.0
89554,5,1,42.0
90061,605,1,42.0
92725,1699,1,154.0
93578,1364,1,42.0
93869,-1,1,431.9
94688,16,1,84.67
95372,31,1,42.0
96500,300,1,42.0
97062,574,1,42.0
97185,590,1,42.0
98230,190,1,108.0
18589,415,1,140.05
44410,261,1,42.1
3012,61,1,42.12
66258,903,1,42.12
12060,839,1,42.16
12845,20,1,42.16
18291,103,1,42.16
26441,1004,1,42.16
28884,707,1,42.16
37892,214,1,42.16
44477,57,1,42.16
64492,1522,1,42.16
73230,5,1,42.16
98897,807,1,182.52
68921,31,1,111.17
22903,1295,1,42.24
34712,1822,1,42.24
62874,42,1,87.73
43376,144,1,42.3
13310,308,1,215.33
86288,109,1,218.36
96913,1675,1,42.36
13960,831,1,42.44
18206,687,1,42.49
8119,104,1,42.5
19381,105,1,191.5
20073,832,1,42.5
26635,426,1,42.5
56677,847,1,42.5
80620,79,1,110.0
82524,443,1,42.5
88600,716,1,42.5
93616,1150,1,311.5
45930,1238,1,42.71
51429,428,1,42.71
13755,254,1,42.81
73674,1437,1,128.31
2390,370,1,42.88
1574,151,1,92.94
6071,2,1,42.95
11949,946,1,42.95
33715,61,1,42.95
45163,241,1,42.95
54454,150,1,331.95
54829,-2,1,107.4
54935,19,1,262.94
64277,659,1,89.94
67573,570,1,42.95
68683,1755,1,42.95
70251,1840,1,95.94
80640,985,1,42.95
86706,380,1,42.95
94982,1185,1,42.95
10823,774,1,42.98
14474,255,1,42.98
56448,175,1,42.98
57960,78,1,90.93
77053,1523,1,42.98
82113,75,1,42.98
83895,464,1,329.98
88962,597,1,42.98
464,47,1,231.99
2280,1183,1,42.99
2718,810,1,42.99
2983,1757,1,42.99
4022,76,1,42.99
4417,3,1,42.99
5589,-2,1,945.99
6117,106,1,42.99
8103,210,1,42.99
12595,1019,1,42.99
14188,318,1,42.99
14216,1143,1,94.98
14924,477,1,42.99
15696,1244,1,42.99
17551,638,1,42.99
20606,149,1,42.99
26200,7,1,42.99
26433,209,1,42.99
28193,120,1,257.97
28834,166,1,42.99
30937,1153,1,42.99
32293,35,1,42.99
33525,4,1,112.19
38182,70,1,42.99
38641,848,1,42.99
39680,43,1,42.99
41265,468,1,132.99
41878,313,1,42.99
44656,685,1,42.99
45683,1536,1,42.99
48487,1119,1,42.99
49763,406,1,135.99
50530,241,1,42.99
51997,1,1,42.99
52198,1,1,140.99
56429,1051,1,42.99
56575,262,1,42.99
60203,536,1,42.99
61151,1938,1,97.96
61366,736,1,42.99
67073,161,1,42.99
69455,758,1,42.99
70901,658,1,42.99
71632,97,1,96.99
73702,348,1,42.99
74189,7,1,197.92
74660,20,1,42.99
75138,913,1,42.99
77883,631,1,42.99
85656,81,1,108.99
86286,1352,1,97.99
87734,114,1,42.99
88694,184,1,42.99
89957,431,1,42.99
98964,323,1,42.99
3385,350,1,43.0
8054,154,1,212.45
9596,860,1,43.0
32496,110,1,43.0
52785,738,1,43.0
55232,359,1,112.0
70722,1678,1,43.0
73618,630,1,43.0
86386,2427,1,43.0
87134,135,1,122.99
89876,1261,1,43.0
98243,446,1,112.0
59518,247,1,43.09
35346,972,1,43.15
38049,1294,1,93.15
48884,2057,1,117.65
83413,430,1,43.15
37402,404,1,43.2
95301,132,1,43.29
41417,1609,1,43.31
75803,91,1,43.31
78478,1,1,43.31
97913,972,1,43.31
34948,1272,1,102.9
88810,88,1,43.4
66838,1143,1,43.44
76967,110,1,43.45
19743,1452,1,202.48
38544,150,1,43.48
46953,1209,1,108.48
80429,249,1,172.48
20600,1549,1,43.5
33543,929,1,43.5
31446,1011,1,43.51
19683,737,1,43.53
38168,106,1,43.53
47158,1925,1,43.53
69956,179,1,43.62
93783,577,1,43.62
97666,243,1,43.63
81371,137,1,43.66
1088,1925,1,43.69
7978,2354,1,43.69
30930,69,1,43.69
79439,921,1,43.69
96282,572,1,43.69
55930,3,1,43.7
33286,-3,1,116.7
57012,115,1,168.76
61750,232,1,387.56
77369,193,1,43.76
78627,85,1,109.76
84653,71,1,43.76
45811,210,1,43.79
42032,800,1,43.87
13367,980,1,43.88
76843,1321,1,43.88
78701,324,1,201.88
60234,521,1,107.9
1681,340,1,43.95
5815,1106,1,43.95
11474,1018,1,103.45
17337,105,1,43.95
24477,659,1,43.95
26244,487,1,171.95
32301,155,1,43.95
36891,161,1,93.45
72609,1628,1,43.95
76560,1141,1,43.95
97520,20,1,43.95
35147,223,1,43.96
8575,64,1,43.98
23050,334,1,43.98
33004,505,1,43.98
82339,536,1,118.98
84196,46,1,43.98
91938,665,1,43.98
916,3,1,43.99
1473,113,1,43.99
16675,207,1,102.99
25657,993,1,43.99
26817,1041,1,43.99
27791,829,1,119.94
28935,549,1,43.99
32549,596,1,43.99
40581,376,1,43.99
42303,43,1,103.49
42306,1969,1,43.99
45855,407,1,229.98
53576,778,1,87.99
55773,160,1,43.99
55929,1626,1,106.39
58342,792,1,43.99
62965,1258,1,43.99
65715,262,1,43.99
71651,1731,1,43.99
77319,3,1,43.99
77769,107,1,43.99
84985,1617,1,43.99
89633,13,1,43.99
97526,512,1,43.99
97692,532,1,43.99
98625,2,1,43.99
99740,782,1,108.99
435,350,1,44.0
606,2042,1,44.0
1509,796,1,156.5
2790,66,1,44.0
3676,140,1,44.0
4713,130,1,44.0
4898,777,1,44.0
5847,1038,1,44.0
5980,359,1,44.0
6358,795,1,94.0
7984,1228,1,44.0
8049,96,1,44.0
8900,89,1,44.0
9412,455,1,262.49
9604,520,1,44.0
10338,166,1,213.0
10565,194,1,44.0
11223,44,1,44.0
11560,882,1,123.95
13988,85,1,104.0
14106,173,1,93.45
16919,155,1,44.0
17241,38,1,44.0
19235,547,1,44.0
19896,717,1,44.0
26245,233,1,44.0
26338,884,1,44.0
26845,74,1,94.39
26877,431,1,44.0
27108,2003,1,44.0
28581,47,1,44.0
29088,216,1,166.95
29605,586,1,123.5
31116,979,1,44.0
32146,123,1,44.0
32356,5,1,44.0
33341,7,1,44.0
33667,12,1,44.0
35517,795,1,44.0
36633,29,1,44.0
36988,933,1,44.0
37996,272,1,133.5
38409,765,1,44.0
40792,272,1,44.0
43956,1324,1,44.0
45319,974,1,44.0
45984,20,1,44.0
45987,466,1,154.5
47255,86,1,44.0
47400,1879,1,44.0
47839,929,1,44.0
48346,1221,1,44.0
48542,1,1,123.5
48872,437,1,91.95
49039,98,1,44.0
49581,655,1,108.31
50136,2387,1,99.65
51883,2057,1,44.0
55523,873,1,44.0
56521,39,1,89.95
58079,500,1,44.0
58864,6,1,263.99
61853,67,1,44.0
62040,254,1,154.0
63354,-1,1,169.0
63659,661,1,44.0
64011,207,1,44.0
65098,796,1,44.0
65211,216,1,44.0
67820,255,1,44.0
68937,327,1,44.0
69025,199,1,157.94
69326,54,1,44.0
71339,1066,1,44.0
73161,32,1,44.0
73300,633,1,44.0
73779,169,1,44.0
74044,961,1,44.0
75180,655,1,44.0
77510,418,1,44.0
77964,838,1,44.0
77998,991,1,44.0
78428,1101,1,44.0
79769,116,1,44.0
82244,1479,1,217.0
82444,2054,1,109.0
83152,1292,1,44.0
83190,441,1,145.4
83485,224,1,44.0
84467,1611,1,44.0
85666,2126,1,44.0
85893,161,1,168.0
86789,216,1,44.0
87397,1109,1,44.0
88085,166,1,44.0
89540,160,1,44.0
91772,203,1,44.0
96577,365,1,44.0
96843,528,1,838.49
97768,411,1,44.0
98504,454,1,44.0
98857,135,1,44.0
99048,2333,1,44.0
99099,389,1,44.0
9902,1966,1,259.09
2672,1294,1,169.52
18574,445,1,154.11
33732,1990,1,44.12
37222,44,1,44.12
58139,432,1,44.12
58673,20,1,44.12
66035,83,1,114.11
84735,2,1,44.12
41910,445,1,44.13
26507,58,1,252.21
33356,858,1,44.21
39145,275,1,44.21
48176,626,1,144.2
50394,152,1,277.79
56750,2151,1,109.21
63330,1041,1,146.79
77526,3,1,44.25
38636,183,1,90.27
53519,2088,1,44.27
84712,458,1,44.27
33362,44,1,44.29
9857,1048,1,202.3
42076,83,1,44.3
70353,520,1,44.31
99139,36,1,44.34
26727,294,1,104.38
31881,449,1,44.39
50636,1,1,44.39
15121,393,1,314.4
19445,626,1,44.4
24015,1235,1,113.9
34595,452,1,44.4
8025,1796,1,44.45
59212,346,1,44.45
65829,438,1,44.45
38511,142,1,44.47
47181,284,1,44.47
2179,14,1,44.5
3109,2175,1,44.5
3603,377,1,44.5
5089,1880,1,44.5
7166,813,1,44.5
10294,1212,1,44.5
14622,855,1,89.49
15107,473,1,44.5
23309,348,1,142.5
23543,27,1,44.5
29436,357,1,44.5
33178,1562,1,44.5
33415,52,1,44.5
33956,1800,1,44.5
36931,2533,1,44.5
38888,1,1,44.5
42529,1541,1,44.5
43579,1106,1,138.5
56037,1348,1,44.5
75841,1487,1,44.5
82192,2,1,44.5
83727,86,1,44.5
86921,62,1,44.5
88110,462,1,44.5
88807,81,1,44.5
95239,1008,1,44.5
96624,807,1,233.5
98214,474,1,44.5
99374,234,1,44.5
10199,1402,1,104.5
38532,99,1,44.56
4799,427,1,44.58
5059,362,1,94.13
42619,572,1,44.63
73681,29,1,44.63
40337,1636,1,44.65
75761,153,1,44.65
2289,2,1,44.78
3075,1136,1,44.78
9778,912,1,114.73
66857,5,1,44.78
67115,96,1,89.73
93882,267,1,44.78
96609,53,1,44.78
83623,1209,1,44.8
37267,796,1,44.82
71382,459,1,44.82
45336,443,1,119.22
65844,527,1,44.88
9942,34,1,44.9
42772,14,1,44.9
45475,1218,1,99.9
54974,793,1,189.84
77465,852,1,44.9
95656,20,1,44.9
3004,27,1,94.92
26615,391,1,278.92
83903,233,1,44.93
91397,839,1,44.93
95330,40,1,44.93
96630,4,1,134.93
5799,53,1,44.94
58588,567,1,44.94
63345,654,1,44.94
71482,365,1,44.94
79175,1004,1,44.94
81965,8,1,109.94
1938,255,1,44.95
1945,893,1,44.95
3141,471,1,211.95
5835,248,1,110.94
6147,193,1,44.95
6598,371,1,44.95
8293,781,1,44.95
13795,1255,1,202.95
14406,173,1,44.95
21035,13,1,44.95
22267,3,1,44.95
22829,165,1,164.95
27967,954,1,44.95
34849,1735,1,44.95
38723,2098,1,194.9
40324,948,1,164.95
49396,2,1,44.95
55634,514,1,44.95
58419,950,1,44.95
59495,1,1,91.94
65526,384,1,246.95
71678,106,1,44.95
73561,1193,1,44.95
74875,80,1,44.95
79586,126,1,44.95
85335,2431,1,96.95
87460,255,1,96.94
88206,1164,1,44.95
89032,496,1,44.95
94062,1737,1,99.9
95024,1115,1,44.95
34999,451,1,44.96
44147,795,1,274.95
47252,110,1,99.56
86133,305,1,44.96
35119,192,1,44.97
66898,1,1,44.97
7879,38,1,44.98
12686,4,1,44.98
21134,1568,1,44.98
49446,670,1,102.98
55640,885,1,44.98
60666,1043,1,44.98
60930,46,1,44.98
77061,158,1,255.48
90607,1883,1,44.98
92629,22,1,44.98
231,389,1,44.99
466,468,1,44.99
3933,1009,1,44.99
4743,197,1,44.99
5599,1109,1,44.99
6103,228,1,44.99
6223,1274,1,44.99
6295,589,1,169.99
9856,38,1,287.67
10402,439,1,44.99
10607,1896,1,44.99
10686,273,1,44.99
11354,108,1,44.99
12125,320,1,44.99
13162,1400,1,44.99
13211,1913,1,44.99
13516,942,1,44.99
14386,49,1,44.99
14909,1663,1,44.99
15869,366,1,44.99
16210,527,1,44.99
16775,928,1,44.99
17811,418,1,44.99
17972,2335,1,44.99
18271,284,1,44.99
18509,1334,1,272.94
19045,90,1,90.99
19298,1380,1,44.99
20148,1574,1,44.99
20247,535,1,44.99
22106,245,1,44.99
22749,1012,1,44.99
25257,1494,1,44.99
25622,1575,1,44.99
25991,1240,1,44.99
27000,722,1,44.99
27804,1411,1,44.99
27950,499,1,128.99
28447,2465,1,44.99
28654,200,1,44.99
29148,394,1,44.99
29454,1173,1,44.99
33312,986,1,44.99
34106,299,1,44.99
34526,1186,1,124.94
34647,1190,1,44.99
35423,4,1,44.99
35617,1760,1,44.99
35744,1483,1,44.99
36391,488,1,224.98
36513,443,1,44.99
37081,630,1,44.99
37121,1215,1,44.99
37161,1445,1,114.94
38167,794,1,44.99
38992,1294,1,114.49
39317,140,1,44.99
39588,658,1,130.98
40094,395,1,44.99
40395,1292,1,44.99
41577,19,1,224.99
41629,3,1,44.99
42574,1349,1,44.99
43418,34,1,44.99
44742,71,1,214.99
46875,938,1,222.99
47140,583,1,44.99
48114,1984,1,106.23
49098,1,1,44.99
51518,63,1,44.99
52838,1681,1,44.99
54136,593,1,44.99
54345,1053,1,44.99
54733,184,1,44.99
55090,236,1,119.99
56705,1555,1,44.99
56711,1350,1,44.99
58730,1015,1,44.99
58881,1013,1,101.23
59168,54,1,44.99
59230,58,1,111.04
59966,235,1,94.98
60045,0,1,284.55
61107,1037,1,44.99
62445,378,1,44.99
63190,1377,1,94.94
63716,301,1,44.99
64776,340,1,44.99
65515,831,1,44.99
67203,2042,1,123.99
68370,449,1,44.99
69036,207,1,44.99
69976,409,1,104.98
70536,1,1,44.99
70608,924,1,113.64
70799,275,1,44.99
71256,1919,1,44.99
71367,1825,1,44.99
71769,6,1,209.93
72691,797,1,44.99
73524,230,1,44.99
74255,516,1,44.99
75366,45,1,213.98
76335,398,1,124.98
76508,1835,1,44.99
76725,157,1,129.99
77224,1315,1,44.99
77386,891,1,283.97
78010,829,1,44.99
78275,635,1,44.99
78327,147,1,44.99
78656,83,1,44.99
79869,229,1,44.99
80025,523,1,44.99
80358,835,1,44.99
81278,708,1,44.99
81457,1021,1,44.99
81904,179,1,44.99
82670,39,1,308.99
82739,2,1,44.99
83754,996,1,44.99
84647,446,1,44.99
85124,233,1,44.99
85835,205,1,44.99
86739,354,1,142.99
86919,735,1,44.99
87938,612,1,44.99
88411,280,1,44.99
90456,11,1,44.99
90486,499,1,44.99
92909,814,1,44.99
95150,569,1,44.99
96058,952,1,44.99
96313,1359,1,302.43
97236,31,1,44.99
1451,2119,1,45.0
2875,1137,1,177.66
3808,339,1,45.0
4140,10,1,45.0
6001,120,1,265.94
7032,909,1,45.0
7497,719,1,45.0
7542,5,1,45.0
9064,97,1,45.0
9428,1123,1,45.0
10967,1366,1,45.0
12949,630,1,45.0
13185,542,1,45.0
14532,241,1,45.0
15799,113,1,45.0
16879,434,1,45.0
17389,594,1,103.0
17477,71,1,173.92
17899,781,1,264.5
19022,513,1,45.0
19076,1174,1,45.0
19354,184,1,45.0
19425,947,1,45.0
20860,443,1,100.0
20994,210,1,45.0
21219,386,1,45.0
21584,862,1,45.0
23809,1922,1,45.0
23904,661,1,45.0
24303,281,1,45.0
25222,1138,1,110.0
25373,45,1,203.0
25416,257,1,45.0
26249,303,1,45.0
26286,132,1,45.0
26692,138,1,45.0
27327,1007,1,45.0
27427,15,1,99.0
28172,410,1,45.0
29428,2,1,45.0
29762,887,1,45.0
29878,718,1,141.0
31849,776,1,164.0
32552,2130,1,135.04
33108,1424,1,45.0
33142,352,1,45.0
33159,658,1,160.0
33259,387,1,45.0
34384,2183,1,45.0
34705,474,1,45.0
35602,388,1,45.0
35609,1477,1,45.0
36186,342,1,45.0
38702,435,1,45.0
40429,1479,1,45.0
41030,422,1,99.97
41330,67,1,45.0
43417,319,1,197.0
43592,92,1,100.0
45501,28,1,45.0
45658,74,1,45.0
46192,152,1,45.0
46413,262,1,45.0
46705,430,1,134.95
47149,96,1,45.0
49626,1310,1,45.0
50566,114,1,45.0
51056,410,1,45.0
51541,637,1,45.0
52751,0,1,234.99
53615,94,1,45.0
53732,159,1,45.0
54552,331,1,45.0
54952,131,1,129.0
55554,868,1,45.0
56062,722,1,45.0
56107,254,1,45.0
56878,79,1,45.0
57946,261,1,45.0
59709,641,1,110.99
59919,1639,1,91.0
60589,232,1,45.0
61762,393,1,97.0
62090,270,1,45.0
62350,46,1,45.0
62369,12,1,94.5
63397,2145,1,45.0
63488,723,1,45.0
64918,27,1,45.0
65104,35,1,100.0
65268,104,1,45.0
65755,1349,1,100.0
65858,1821,1,45.0
66049,547,1,45.0
66054,1567,1,240.41
66257,896,1,45.0
67021,288,1,45.0
67297,81,1,45.0
68410,1687,1,45.0
68935,1616,1,45.0
69588,653,1,114.0
70349,1165,1,45.0
72155,1541,1,45.0
73133,55,1,45.0
73740,656,1,92.99
75870,69,1,45.0
76374,1212,1,343.98
78600,414,1,45.0
80511,297,1,45.0
81151,1402,1,45.0
82460,1521,1,45.0
82788,1190,1,45.0
84994,1189,1,277.89
85043,51,1,90.83
85150,534,1,45.0
85736,368,1,45.0
85777,1363,1,45.0
85869,578,1,45.0
86975,320,1,45.0
87929,1404,1,232.45
88204,108,1,45.0
90022,25,1,45.0
90680,349,1,45.0
91200,149,1,45.0
91712,311,1,45.0
92518,208,1,45.0
93644,693,1,45.0
94330,172,1,45.0
94980,480,1,45.0
95377,109,1,45.0
95714,440,1,45.0
95845,174,1,45.0
96239,1376,1,45.0
97904,75,1,45.0
98403,1991,1,45.0
98518,337,1,45.0
99850,392,1,45.0
25647,1121,1,216.68
32614,402,1,98.98
4109,713,1,45.08
59996,145,1,45.08
62185,427,1,45.08
70554,246,1,207.36
88195,14,1,45.08
306,1016,1,45.1
46945,180,1,91.18
99845,188,1,45.19
5227,901,1,109.23
81935,338,1,209.24
31900,667,1,45.3
73130,1246,1,45.35
14589,304,1,45.36
86320,353,1,45.43
98892,916,1,45.45
95583,1037,1,205.44
29327,596,1,45.5
67307,425,1,130.5
73513,1277,1,45.5
84019,196,1,320.5
87995,102,1,45.5
93303,560,1,45.5
95477,1023,1,95.49
81633,783,1,45.57
23074,335,1,45.61
23923,1923,1,45.61
35688,1060,1,45.61
59638,1170,1,45.61
67769,439,1,45.61
13928,18,1,45.63
88972,-2,1,231.27
79628,601,1,45.74
2365,479,1,45.79
625,795,1,45.83
77679,1250,1,45.87
77435,341,1,45.88
12898,1061,1,45.94
5153,143,1,45.95
7443,1733,1,101.89
8146,352,1,155.95
9453,575,1,45.95
12399,883,1,45.95
15368,72,1,45.95
19089,2540,1,105.45
19957,436,1,45.95
19963,569,1,45.95
20472,375,1,45.95
25376,1763,1,45.95
41840,320,1,45.95
46232,1688,1,217.9
52779,1193,1,45.95
56987,855,1,45.95
59646,648,1,45.95
62618,500,1,45.95
73448,1514,1,215.45
73590,533,1,45.95
88521,226,1,45.95
99345,2166,1,45.95
91351,1190,1,45.98
838,1078,1,533.38
3585,185,1,45.99
5706,368,1,168.59
13307,269,1,45.99
18879,60,1,45.99
19437,8,1,45.99
19706,1049,1,45.99
23605,382,1,45.99
25520,1094,1,45.99
26820,98,1,45.99
31575,616,1,120.99
32592,619,1,45.99
33668,248,1,45.99
34805,255,1,45.99
35466,436,1,45.99
